batsman,bowler,total_runs,total_balls,dismissals,strike_rate,dismissal_rate,batting_hand,bowling_style
DJ Mitchell,Ravi Bishnoi,2,2,0,100.0,0.0,Right-hand,Right-arm legbreak
DJ Mitchell,S Sandeep Warrier,20,9,0,222.22,0.0,Right-hand,Right-arm medium-fast
DJ Mitchell,SH Johnson,9,8,0,112.5,0.0,Right-hand,Left-arm fast
DJ Mitchell,SM Curran,7,6,0,116.67,0.0,Right-hand,Left-arm medium-fast
DJ Mitchell,SP Narine,17,8,1,212.5,12.5,Right-hand,Right-arm offbreak
DJ Mitchell,Sandeep Sharma,9,5,0,180.0,0.0,Right-hand,Right-arm medium-fast
DJ Mitchell,Shahbaz Ahmed,18,10,0,180.0,0.0,Right-hand,Left-arm orthodox
DJ Mitchell,T Natarajan,9,10,1,90.0,10.0,Right-hand,Left-arm medium-fast
DJ Mitchell,UT Yadav,8,6,0,133.33,0.0,Right-hand,Right-arm fast
DJ Mitchell,VG Arora,3,5,0,60.0,0.0,Right-hand,Right-arm medium-fast
DJ Mitchell,YS Chahal,0,1,1,0.0,100.0,Right-hand,Right-arm legbreak
DJ Mitchell,Yash Dayal,0,2,1,0.0,50.0,Right-hand,Left-arm fast-medium
DJ Mitchell,Yash Thakur,0,1,1,0.0,100.0,Right-hand,Right-arm medium-fast
DJ Willey,AD Russell,7,8,0,87.5,0.0,Left-hand,Right-arm fast
DJ Willey,CV Varun,11,13,0,84.62,0.0,Left-hand,Right-arm legbreak
DJ Willey,SN Thakur,8,5,0,160.0,0.0,Left-hand,Right-arm medium-fast
DJ Willey,SP Narine,7,14,1,50.0,7.14,Left-hand,Right-arm offbreak
DJ Willey,Sandeep Sharma,4,2,0,200.0,0.0,Left-hand,Right-arm medium-fast
DJ Willey,Suyash Sharma,8,9,0,88.89,0.0,Left-hand,Right-arm legbreak
DJ Willey,UT Yadav,1,7,0,14.29,0.0,Left-hand,Right-arm fast
DJ Willey,VG Arora,7,4,0,175.0,0.0,Left-hand,Right-arm medium-fast
DJ Willey,YS Chahal,0,2,1,0.0,50.0,Left-hand,Right-arm legbreak
DL Chahar,Avesh Khan,1,1,0,100.0,0.0,Right-hand,Right-arm fast
DL Chahar,KH Pandya,0,1,1,0.0,100.0,Right-hand,Left-arm orthodox
DL Chahar,KK Ahmed,12,4,0,300.0,0.0,Right-hand,Left-arm fast-medium
DL Chahar,M Prasidh Krishna,5,3,0,166.67,0.0,Right-hand,Right-arm fast
DL Chahar,MR Marsh,1,2,0,50.0,0.0,Right-hand,Right-arm medium-fast
DL Chahar,Mohammed Siraj,2,3,0,66.67,0.0,Right-hand,Right-arm fast
DL Chahar,NT Ellis,15,7,0,214.29,0.0,Right-hand,Right-arm fast-medium
DL Chahar,Noor Ahmad,1,4,0,25.0,0.0,Right-hand,Left-arm wrist-spin
DL Chahar,Rashid Khan,1,2,0,50.0,0.0,Right-hand,Right-arm legbreak
DL Chahar,SP Narine,2,2,0,100.0,0.0,Right-hand,Right-arm offbreak
DP Conway,A Nortje,30,21,1,142.86,4.76,Left-hand,Right-arm fast
DP Conway,A Zampa,15,10,1,150.0,10.0,Left-hand,Right-arm legbreak
DP Conway,AK Markram,27,14,0,192.86,0.0,Left-hand,Right-arm offbreak
DP Conway,AR Patel,21,15,1,140.0,6.67,Left-hand,Left-arm orthodox
DP Conway,Akash Madhwal,1,2,1,50.0,50.0,Left-hand,Right-arm medium-fast
DP Conway,Arshdeep Singh,19,12,0,158.33,0.0,Left-hand,Left-arm medium-fast
DP Conway,Avesh Khan,9,5,0,180.0,0.0,Left-hand,Right-arm fast
DP Conway,B Kumar,17,21,0,80.95,0.0,Left-hand,Right-arm medium
DP Conway,C Sakariya,16,10,0,160.0,0.0,Left-hand,Left-arm medium-fast
DP Conway,CV Varun,22,16,1,137.5,6.25,Left-hand,Right-arm legbreak
DP Conway,D Wiese,21,10,0,210.0,0.0,Left-hand,Right-arm medium-fast
DP Conway,DG Nalkande,14,10,0,140.0,0.0,Left-hand,Right-arm fast
DP Conway,DR Sams,0,1,1,0.0,100.0,Left-hand,Right-arm fast-medium
DP Conway,G Coetzee,10,7,0,142.86,0.0,Left-hand,Right-arm fast
DP Conway,GJ Maxwell,28,24,0,116.67,0.0,Left-hand,Right-arm offbreak
DP Conway,HH Pandya,15,13,0,115.38,0.0,Left-hand,Right-arm medium-fast
DP Conway,HV Patel,14,10,1,140.0,10.0,Left-hand,Right-arm offbreak
DP Conway,Harshit Rana,6,5,0,120.0,0.0,Left-hand,Right-arm fast-medium
DP Conway,I Sharma,0,2,0,0.0,0.0,Left-hand,Right-arm fast
DP Conway,J Little,13,5,0,260.0,0.0,Left-hand,Left-arm fast-medium
DP Conway,JC Archer,19,17,0,111.76,0.0,Left-hand,Right-arm fast
DP Conway,JO Holder,13,11,0,118.18,0.0,Left-hand,Right-arm fast-medium
DP Conway,JP Behrendorff,0,4,1,0.0,25.0,Left-hand,Left-arm fast-medium
DP Conway,JR Hazlewood,2,3,0,66.67,0.0,Left-hand,Right-arm fast-medium
DP Conway,K Khejroliya,5,2,0,250.0,0.0,Left-hand,Left-arm medium-fast
DP Conway,K Rabada,21,13,0,161.54,0.0,Left-hand,Right-arm fast
DP Conway,K Yadav,1,1,0,100.0,0.0,Left-hand,Left-arm chinaman
DP Conway,KH Pandya,14,6,0,233.33,0.0,Left-hand,Left-arm orthodox
DP Conway,KK Ahmed,32,26,1,123.08,3.85,Left-hand,Left-arm fast-medium
DP Conway,KR Mayers,4,6,0,66.67,0.0,Left-hand,Right-arm medium-fast
DP Conway,KR Sen,4,7,0,57.14,0.0,Left-hand,Right-arm fast
DP Conway,Kuldeep Yadav,43,20,0,215.0,0.0,Left-hand,Left-arm chinaman
DP Conway,LH Ferguson,4,7,0,57.14,0.0,Left-hand,Right-arm fast
DP Conway,LS Livingstone,11,4,0,275.0,0.0,Left-hand,Right-arm offbreak
DP Conway,Lalit Yadav,23,12,0,191.67,0.0,Left-hand,Right-arm offbreak
DP Conway,M Jansen,69,36,0,191.67,0.0,Left-hand,Left-arm fast-medium
DP Conway,M Markande,14,12,0,116.67,0.0,Left-hand,Right-arm legbreak
DP Conway,M Prasidh Krishna,5,9,0,55.56,0.0,Left-hand,Right-arm fast
DP Conway,M Shahrukh Khan,2,2,0,100.0,0.0,Left-hand,Right-arm offbreak
DP Conway,MA Starc,3,4,0,75.0,0.0,Left-hand,Left-arm fast
DP Conway,MA Wood,13,6,1,216.67,16.67,Left-hand,Right-arm fast
DP Conway,MM Ali,2,5,2,40.0,40.0,Left-hand,Right-arm offbreak
DP Conway,MM Sharma,10,7,0,142.86,0.0,Left-hand,Right-arm medium-fast
DP Conway,MP Stoinis,8,6,0,133.33,0.0,Left-hand,Right-arm medium
DP Conway,MR Marsh,12,6,0,200.0,0.0,Left-hand,Right-arm medium-fast
DP Conway,Mayank Dagar,8,7,0,114.29,0.0,Left-hand,Left-arm orthodox
DP Conway,Mohammed Shami,15,16,3,93.75,18.75,Left-hand,Right-arm fast
DP Conway,Mohammed Siraj,20,16,0,125.0,0.0,Left-hand,Right-arm fast
DP Conway,Mukesh Kumar,4,6,0,66.67,0.0,Left-hand,Right-arm medium-fast
DP Conway,Noor Ahmad,23,23,1,100.0,4.35,Left-hand,Left-arm wrist-spin
DP Conway,PP Chawla,6,9,0,66.67,0.0,Left-hand,Right-arm legbreak
DP Conway,PWH de Silva,30,16,1,187.5,6.25,Left-hand,Right-arm offbreak
DP Conway,R Ashwin,5,8,1,62.5,12.5,Left-hand,Right-arm offbreak
DP Conway,R Goyal,13,10,0,130.0,0.0,Left-hand,Right-arm legbreak
DP Conway,R Sai Kishore,5,5,0,100.0,0.0,Left-hand,Left-arm orthodox
DP Conway,RD Chahar,18,10,0,180.0,0.0,Left-hand,Right-arm legbreak
DP Conway,Rashid Khan,30,16,1,187.5,6.25,Left-hand,Right-arm legbreak
DP Conway,Ravi Bishnoi,3,2,0,150.0,0.0,Left-hand,Right-arm legbreak
DP Conway,SM Curran,17,12,0,141.67,0.0,Left-hand,Left-arm medium-fast
DP Conway,SN Thakur,7,9,1,77.78,11.11,Left-hand,Right-arm medium-fast
DP Conway,SP Narine,13,10,0,130.0,0.0,Left-hand,Right-arm offbreak
DP Conway,Sandeep Sharma,6,10,0,60.0,0.0,Left-hand,Right-arm medium-fast
DP Conway,Shahbaz Ahmed,17,9,0,188.89,0.0,Left-hand,Left-arm orthodox
DP Conway,Shashank Singh,6,3,0,200.0,0.0,Left-hand,Right-arm offbreak
DP Conway,Shivam Mavi,2,5,0,40.0,0.0,Left-hand,Right-arm fast
DP Conway,Sikandar Raza,18,10,0,180.0,0.0,Left-hand,Right-arm offbreak
DP Conway,Suyash Sharma,6,8,0,75.0,0.0,Left-hand,Right-arm legbreak
DP Conway,T Natarajan,19,9,0,211.11,0.0,Left-hand,Left-arm medium-fast
DP Conway,T Stubbs,5,5,0,100.0,0.0,Left-hand,Right-arm offbreak
DP Conway,TA Boult,12,6,0,200.0,0.0,Left-hand,Left-arm fast-medium
DP Conway,TU Deshpande,6,5,0,120.0,0.0,Left-hand,Right-arm medium-fast
DP Conway,UT Yadav,2,7,1,28.57,14.29,Left-hand,Right-arm fast
DP Conway,Umran Malik,16,13,0,123.08,0.0,Left-hand,Right-arm fast
DP Conway,V Nigam,0,1,1,0.0,100.0,Left-hand,Right-arm legbreak
DP Conway,VG Arora,22,19,0,115.79,0.0,Left-hand,Right-arm medium-fast
DP Conway,Vijaykumar Vyshak,32,12,0,266.67,0.0,Left-hand,Right-arm medium-fast
DP Conway,WD Parnell,13,6,0,216.67,0.0,Left-hand,Left-arm fast-medium
DP Conway,Washington Sundar,5,8,0,62.5,0.0,Left-hand,Right-arm offbreak
DP Conway,YS Chahal,24,18,1,133.33,5.56,Left-hand,Right-arm legbreak
DP Conway,Yash Thakur,16,17,0,94.12,0.0,Left-hand,Right-arm medium-fast
DP Conway,Yudhvir Singh,4,3,1,133.33,33.33,Left-hand,Right-arm medium-fast
DR Sams,A Nortje,0,1,0,0.0,0.0,Left-hand,Right-arm fast
DR Sams,Avesh Khan,3,2,0,150.0,0.0,Left-hand,Right-arm fast
DR Sams,CJ Jordan,0,1,0,0.0,0.0,Left-hand,Right-arm fast-medium
DR Sams,DJ Bravo,0,1,1,0.0,100.0,Left-hand,Right-arm medium-fast
DR Sams,Fazalhaq Farooqi,1,2,0,50.0,0.0,Left-hand,Left-arm fast-medium
DR Sams,JO Holder,1,1,0,100.0,0.0,Left-hand,Right-arm fast-medium
DR Sams,KH Pandya,0,2,1,0.0,50.0,Left-hand,Left-arm orthodox
DR Sams,KR Sen,6,1,0,600.0,0.0,Left-hand,Right-arm fast
DR Sams,LH Ferguson,0,2,1,0.0,50.0,Left-hand,Right-arm fast
DR Sams,M Theekshana,5,2,0,250.0,0.0,Left-hand,Right-arm offbreak
DR Sams,Mukesh Choudhary,0,5,1,0.0,20.0,Left-hand,Left-arm medium-fast
DR Sams,PJ Cummins,1,2,1,50.0,50.0,Left-hand,Right-arm fast
DR Sams,PVD Chameera,2,5,0,40.0,0.0,Left-hand,Right-arm fast
DR Sams,Ravi Bishnoi,3,3,1,100.0,33.33,Left-hand,Right-arm legbreak
DR Sams,SN Thakur,7,3,0,233.33,0.0,Left-hand,Right-arm medium-fast
DR Sams,Simarjeet Singh,1,2,0,50.0,0.0,Left-hand,Right-arm fast
DR Sams,Umran Malik,1,4,1,25.0,25.0,Left-hand,Right-arm fast
DR Sams,Washington Sundar,13,6,0,216.67,0.0,Left-hand,Right-arm offbreak
DR Sams,YS Chahal,0,1,1,0.0,100.0,Left-hand,Right-arm legbreak
DS Rathi,C Bosch,0,2,0,0.0,0.0,Right-hand,Right-arm medium-fast
DS Rathi,TA Boult,1,2,1,50.0,50.0,Right-hand,Left-arm fast-medium
DT Christian,B Kumar,1,2,0,50.0,0.0,Right-hand,Right-arm medium
DT Christian,Imran Tahir,1,2,0,50.0,0.0,Right-hand,Right-arm legbreak
DT Christian,JJ Bumrah,0,3,1,0.0,33.33,Right-hand,Right-arm fast
DT Christian,LH Ferguson,6,4,0,150.0,0.0,Right-hand,Right-arm fast
DT Christian,MC Henriques,0,1,1,0.0,100.0,Right-hand,Right-arm fast-medium
DT Christian,RA Jadeja,0,1,0,0.0,0.0,Right-hand,Left-arm orthodox
DT Christian,RD Chahar,1,1,0,100.0,0.0,Right-hand,Right-arm legbreak
DT Christian,S Kaul,0,2,1,0.0,50.0,Right-hand,Right-arm medium-fast
DT Christian,Shivam Mavi,3,4,0,75.0,0.0,Right-hand,Right-arm fast
DT Christian,T Natarajan,1,2,1,50.0,50.0,Right-hand,Left-arm medium-fast
DT Christian,TA Boult,1,2,0,50.0,0.0,Right-hand,Left-arm fast-medium
Dhruv Jurel,A Mishra,7,5,0,140.0,0.0,Right-hand,Right-arm offbreak
Dhruv Jurel,A Nortje,5,3,1,166.67,33.33,Right-hand,Right-arm fast
Dhruv Jurel,A Zampa,3,7,1,42.86,14.29,Right-hand,Right-arm legbreak
Dhruv Jurel,AK Markram,7,2,0,350.0,0.0,Right-hand,Right-arm offbreak
Dhruv Jurel,AR Patel,3,3,0,100.0,0.0,Right-hand,Left-arm orthodox
Dhruv Jurel,AS Joseph,5,2,0,250.0,0.0,Right-hand,Right-arm fast
Dhruv Jurel,Abhishek Sharma,32,19,0,168.42,0.0,Right-hand,Left-arm orthodox
Dhruv Jurel,Akash Singh,2,3,1,66.67,33.33,Right-hand,Left-arm medium-fast
Dhruv Jurel,Arshad Khan,2,2,0,100.0,0.0,Right-hand,Right-arm offbreak
Dhruv Jurel,Arshdeep Singh,29,14,0,207.14,0.0,Right-hand,Left-arm medium-fast
Dhruv Jurel,Avesh Khan,5,5,1,100.0,20.0,Right-hand,Right-arm fast
Dhruv Jurel,Azmatullah Omarzai,24,11,0,218.18,0.0,Right-hand,Right-arm medium-fast
Dhruv Jurel,B Kumar,24,10,0,240.0,0.0,Right-hand,Right-arm medium
Dhruv Jurel,C Bosch,0,1,0,0.0,0.0,Right-hand,Right-arm medium-fast
Dhruv Jurel,C Green,1,3,0,33.33,0.0,Right-hand,Right-arm medium-fast
Dhruv Jurel,CV Varun,2,8,1,25.0,12.5,Right-hand,Right-arm legbreak
Dhruv Jurel,DJ Willey,10,5,0,200.0,0.0,Right-hand,Left-arm fast-medium
Dhruv Jurel,HH Pandya,1,1,0,100.0,0.0,Right-hand,Right-arm medium-fast
Dhruv Jurel,HV Patel,13,12,1,108.33,8.33,Right-hand,Right-arm offbreak
Dhruv Jurel,Harpreet Brar,4,6,0,66.67,0.0,Right-hand,Left-arm orthodox
Dhruv Jurel,Harshit Rana,21,11,1,190.91,9.09,Right-hand,Right-arm fast-medium
Dhruv Jurel,J Little,4,5,0,80.0,0.0,Right-hand,Left-arm fast-medium
Dhruv Jurel,JJ Bumrah,2,5,0,40.0,0.0,Right-hand,Right-arm fast
Dhruv Jurel,JR Hazlewood,2,7,1,28.57,14.29,Right-hand,Right-arm fast-medium
Dhruv Jurel,K Khejroliya,4,3,0,133.33,0.0,Right-hand,Left-arm medium-fast
Dhruv Jurel,K Rabada,1,3,0,33.33,0.0,Right-hand,Right-arm fast
Dhruv Jurel,KH Pandya,23,25,0,92.0,0.0,Right-hand,Left-arm orthodox
Dhruv Jurel,KK Ahmed,1,2,0,50.0,0.0,Right-hand,Left-arm fast-medium
Dhruv Jurel,KV Sharma,14,7,1,200.0,14.29,Right-hand,Right-arm legbreak
Dhruv Jurel,Kuldeep Yadav,12,9,0,133.33,0.0,Right-hand,Left-arm chinaman
Dhruv Jurel,LH Ferguson,1,2,0,50.0,0.0,Right-hand,Right-arm fast
Dhruv Jurel,M Jansen,1,2,1,50.0,50.0,Right-hand,Left-arm fast-medium
Dhruv Jurel,M Pathirana,26,9,0,288.89,0.0,Right-hand,Right-arm fast
Dhruv Jurel,M Theekshana,1,1,0,100.0,0.0,Right-hand,Right-arm offbreak
Dhruv Jurel,MA Starc,4,4,1,100.0,25.0,Right-hand,Left-arm fast
Dhruv Jurel,MG Bracewell,1,4,1,25.0,25.0,Right-hand,Right-arm offbreak
Dhruv Jurel,MM Ali,11,9,0,122.22,0.0,Right-hand,Right-arm offbreak
Dhruv Jurel,MM Sharma,17,7,0,242.86,0.0,Right-hand,Right-arm medium-fast
Dhruv Jurel,MP Stoinis,12,4,0,300.0,0.0,Right-hand,Right-arm medium
Dhruv Jurel,Mohammed Shami,9,5,1,180.0,20.0,Right-hand,Right-arm fast
Dhruv Jurel,Mohammed Siraj,21,10,0,210.0,0.0,Right-hand,Right-arm fast
Dhruv Jurel,Mohsin Khan,25,8,0,312.5,0.0,Right-hand,Left-arm fast-medium
Dhruv Jurel,Mukesh Kumar,12,4,0,300.0,0.0,Right-hand,Right-arm medium-fast
Dhruv Jurel,NT Ellis,8,3,0,266.67,0.0,Right-hand,Right-arm fast-medium
Dhruv Jurel,Naveen-ul-Haq,5,7,0,71.43,0.0,Right-hand,Right-arm medium-fast
Dhruv Jurel,Noor Ahmad,18,12,2,150.0,16.67,Right-hand,Left-arm wrist-spin
Dhruv Jurel,PJ Cummins,37,20,1,185.0,5.0,Right-hand,Right-arm fast
Dhruv Jurel,Prince Yadav,1,1,0,100.0,0.0,Right-hand,Right-arm medium-fast
Dhruv Jurel,R Ashwin,8,5,0,160.0,0.0,Right-hand,Right-arm offbreak
Dhruv Jurel,RA Jadeja,13,9,0,144.44,0.0,Right-hand,Left-arm orthodox
Dhruv Jurel,RD Chahar,11,5,0,220.0,0.0,Right-hand,Right-arm legbreak
Dhruv Jurel,RJW Topley,1,2,1,50.0,50.0,Right-hand,Left-arm fast-medium
Dhruv Jurel,RP Meredith,0,1,1,0.0,100.0,Right-hand,Right-arm fast
Dhruv Jurel,Rashid Khan,2,3,1,66.67,33.33,Right-hand,Right-arm legbreak
Dhruv Jurel,Ravi Bishnoi,9,4,0,225.0,0.0,Right-hand,Right-arm legbreak
Dhruv Jurel,SH Johnson,1,4,0,25.0,0.0,Right-hand,Left-arm fast
Dhruv Jurel,SM Curran,11,10,1,110.0,10.0,Right-hand,Left-arm medium-fast
Dhruv Jurel,SN Thakur,12,8,0,150.0,0.0,Right-hand,Right-arm medium-fast
Dhruv Jurel,SP Narine,1,3,1,33.33,33.33,Right-hand,Right-arm offbreak
Dhruv Jurel,Shahbaz Ahmed,9,4,0,225.0,0.0,Right-hand,Left-arm orthodox
Dhruv Jurel,Simarjeet Singh,26,10,0,260.0,0.0,Right-hand,Right-arm fast
Dhruv Jurel,Suyash Sharma,25,20,0,125.0,0.0,Right-hand,Right-arm legbreak
Dhruv Jurel,T Natarajan,7,10,0,70.0,0.0,Right-hand,Left-arm medium-fast
Dhruv Jurel,TU Deshpande,21,10,1,210.0,10.0,Right-hand,Right-arm medium-fast
Dhruv Jurel,VG Arora,2,2,0,100.0,0.0,Right-hand,Right-arm medium-fast
Dhruv Jurel,WD Parnell,0,3,0,0.0,0.0,Right-hand,Left-arm fast-medium
Dhruv Jurel,YS Chahal,13,10,0,130.0,0.0,Right-hand,Right-arm legbreak
Dhruv Jurel,Yash Dayal,16,9,0,177.78,0.0,Right-hand,Left-arm fast-medium
Dhruv Jurel,Yash Thakur,19,13,0,146.15,0.0,Right-hand,Right-arm medium-fast
E Lewis,Arshdeep Singh,0,1,1,0.0,100.0,Left-hand,Left-arm medium-fast
E Lewis,B Kumar,1,3,1,33.33,33.33,Left-hand,Right-arm medium
E Lewis,D Pretorius,14,10,0,140.0,0.0,Left-hand,Right-arm fast-medium
E Lewis,DJ Bravo,6,3,0,200.0,0.0,Left-hand,Right-arm medium-fast
E Lewis,DJ Hooda,8,4,0,200.0,0.0,Left-hand,Right-arm offbreak
E Lewis,DT Christian,3,4,0,75.0,0.0,Left-hand,Right-arm fast-medium
E Lewis,GHS Garton,21,12,1,175.0,8.33,Left-hand,Left-arm fast-medium
E Lewis,GJ Maxwell,9,7,0,128.57,0.0,Left-hand,Right-arm offbreak
E Lewis,HV Patel,22,14,0,157.14,0.0,Left-hand,Right-arm offbreak
E Lewis,IC Porel,23,11,0,209.09,0.0,Left-hand,Right-arm medium-fast
E Lewis,J Yadav,7,3,0,233.33,0.0,Left-hand,Right-arm offbreak
E Lewis,JJ Bumrah,9,7,1,128.57,14.29,Left-hand,Right-arm fast
E Lewis,JR Hazlewood,0,3,0,0.0,0.0,Left-hand,Right-arm fast-medium
E Lewis,Kuldeep Yadav,3,5,0,60.0,0.0,Left-hand,Left-arm chinaman
E Lewis,Lalit Yadav,2,8,1,25.0,12.5,Left-hand,Right-arm offbreak
E Lewis,Mohammed Shami,6,11,0,54.55,0.0,Left-hand,Right-arm fast
E Lewis,Mohammed Siraj,3,3,0,100.0,0.0,Left-hand,Right-arm fast
E Lewis,NM Coulter-Nile,5,3,0,166.67,0.0,Left-hand,Right-arm fast
E Lewis,S Dube,16,4,0,400.0,0.0,Left-hand,Right-arm medium
E Lewis,SM Curran,14,6,0,233.33,0.0,Left-hand,Left-arm medium-fast
E Lewis,SN Thakur,13,6,1,216.67,16.67,Left-hand,Right-arm medium-fast
E Lewis,Sandeep Sharma,6,3,0,200.0,0.0,Left-hand,Right-arm medium-fast
E Lewis,TA Boult,3,7,0,42.86,0.0,Left-hand,Left-arm fast-medium
E Lewis,TU Deshpande,19,8,0,237.5,0.0,Left-hand,Right-arm medium-fast
E Lewis,VR Aaron,9,4,1,225.0,25.0,Left-hand,Right-arm fast
E Lewis,Washington Sundar,0,3,1,0.0,33.33,Left-hand,Right-arm offbreak
E Lewis,YS Chahal,2,3,0,66.67,0.0,Left-hand,Right-arm legbreak
EJG Morgan,A Nortje,0,3,1,0.0,33.33,Left-hand,Right-arm fast
EJG Morgan,AF Milne,1,3,0,33.33,0.0,Left-hand,Right-arm fast
EJG Morgan,Arshdeep Singh,2,2,0,100.0,0.0,Left-hand,Left-arm medium-fast
EJG Morgan,B Kumar,1,1,0,100.0,0.0,Left-hand,Right-arm medium
EJG Morgan,C Sakariya,1,3,0,33.33,0.0,Left-hand,Left-arm medium-fast
EJG Morgan,CH Morris,6,5,0,120.0,0.0,Left-hand,Right-arm fast-medium
EJG Morgan,CJ Jordan,6,5,0,120.0,0.0,Left-hand,Right-arm fast-medium
EJG Morgan,DJ Hooda,14,8,0,175.0,0.0,Left-hand,Right-arm offbreak
EJG Morgan,DL Chahar,5,3,1,166.67,33.33,Left-hand,Right-arm medium
EJG Morgan,DT Christian,1,1,0,100.0,0.0,Left-hand,Right-arm fast-medium
EJG Morgan,GHS Garton,3,4,0,75.0,0.0,Left-hand,Left-arm fast-medium
EJG Morgan,GJ Maxwell,15,7,0,214.29,0.0,Left-hand,Right-arm offbreak
EJG Morgan,HV Patel,3,6,1,50.0,16.67,Left-hand,Right-arm offbreak
EJG Morgan,JJ Bumrah,6,6,1,100.0,16.67,Left-hand,Right-arm fast
EJG Morgan,JR Hazlewood,1,7,3,14.29,42.86,Left-hand,Right-arm fast-medium
EJG Morgan,L Ngidi,3,6,0,50.0,0.0,Left-hand,Right-arm fast
EJG Morgan,Lalit Yadav,0,1,1,0.0,100.0,Left-hand,Right-arm offbreak
EJG Morgan,MP Stoinis,0,1,0,0.0,0.0,Left-hand,Right-arm medium
EJG Morgan,Mohammad Nabi,1,2,1,50.0,50.0,Left-hand,Right-arm offbreak
EJG Morgan,Mohammed Shami,18,13,1,138.46,7.69,Left-hand,Right-arm fast
EJG Morgan,Mohammed Siraj,1,2,0,50.0,0.0,Left-hand,Right-arm fast
EJG Morgan,Mustafizur Rahman,6,4,0,150.0,0.0,Left-hand,Left-arm fast-medium
EJG Morgan,R Ashwin,0,2,1,0.0,50.0,Left-hand,Right-arm offbreak
EJG Morgan,RA Jadeja,15,13,0,115.38,0.0,Left-hand,Left-arm orthodox
EJG Morgan,RD Chahar,7,6,1,116.67,16.67,Left-hand,Right-arm legbreak
EJG Morgan,Rashid Khan,1,1,0,100.0,0.0,Left-hand,Right-arm legbreak
EJG Morgan,Ravi Bishnoi,9,14,0,64.29,0.0,Left-hand,Right-arm legbreak
EJG Morgan,S Kaul,1,1,0,100.0,0.0,Left-hand,Right-arm medium-fast
EJG Morgan,SN Thakur,3,15,0,20.0,0.0,Left-hand,Right-arm medium-fast
EJG Morgan,Washington Sundar,8,7,0,114.29,0.0,Left-hand,Right-arm offbreak
EJG Morgan,YS Chahal,3,4,0,75.0,0.0,Left-hand,Right-arm legbreak
F du Plessis,A Mishra,12,12,1,100.0,8.33,Right-hand,Right-arm offbreak
F du Plessis,A Nortje,2,3,1,66.67,33.33,Right-hand,Right-arm fast
F du Plessis,A Zampa,14,11,0,127.27,0.0,Right-hand,Right-arm legbreak
F du Plessis,AD Russell,34,21,0,161.9,0.0,Right-hand,Right-arm fast
F du Plessis,AR Patel,18,20,1,90.0,5.0,Right-hand,Left-arm orthodox
F du Plessis,AS Roy,6,12,0,50.0,0.0,Right-hand,Right-arm medium
F du Plessis,Abhishek Sharma,38,29,0,131.03,0.0,Right-hand,Left-arm orthodox
F du Plessis,Akash Madhwal,16,10,0,160.0,0.0,Right-hand,Right-arm medium-fast
F du Plessis,Akash Singh,20,9,0,222.22,0.0,Right-hand,Left-arm medium-fast
F du Plessis,Arshad Khan,3,11,2,27.27,18.18,Right-hand,Right-arm offbreak
F du Plessis,Arshdeep Singh,62,55,1,112.73,1.82,Right-hand,Left-arm medium-fast
F du Plessis,Avesh Khan,50,36,1,138.89,2.78,Right-hand,Right-arm fast
F du Plessis,Azmatullah Omarzai,23,9,0,255.56,0.0,Right-hand,Right-arm medium-fast
F du Plessis,B Kumar,62,39,0,158.97,0.0,Right-hand,Right-arm medium
F du Plessis,Basil Thampi,2,7,0,28.57,0.0,Right-hand,Right-arm fast-medium
F du Plessis,C Green,25,11,1,227.27,9.09,Right-hand,Right-arm medium-fast
F du Plessis,C Sakariya,17,10,0,170.0,0.0,Right-hand,Left-arm medium-fast
F du Plessis,CH Morris,0,1,1,0.0,100.0,Right-hand,Right-arm fast-medium
F du Plessis,CJ Jordan,22,16,0,137.5,0.0,Right-hand,Right-arm fast-medium
F du Plessis,CR Woakes,0,2,0,0.0,0.0,Right-hand,Right-arm fast-medium
F du Plessis,CV Varun,69,48,2,143.75,4.17,Right-hand,Right-arm legbreak
F du Plessis,DL Chahar,22,15,1,146.67,6.67,Right-hand,Right-arm medium
F du Plessis,DS Kulkarni,12,6,0,200.0,0.0,Right-hand,Right-arm medium-fast
F du Plessis,DS Rathi,6,5,0,120.0,0.0,Right-hand,Right-arm medium-fast
F du Plessis,DT Christian,5,7,0,71.43,0.0,Right-hand,Right-arm fast-medium
F du Plessis,Fazalhaq Farooqi,17,12,0,141.67,0.0,Right-hand,Left-arm fast-medium
F du Plessis,G Coetzee,12,7,0,171.43,0.0,Right-hand,Right-arm fast
F du Plessis,GD Phillips,3,2,0,150.0,0.0,Right-hand,Right-arm offbreak
F du Plessis,GJ Maxwell,0,1,1,0.0,100.0,Right-hand,Right-arm offbreak
F du Plessis,HH Pandya,6,7,0,85.71,0.0,Right-hand,Right-arm medium-fast
F du Plessis,HR Shokeen,13,3,0,433.33,0.0,Right-hand,Right-arm offbreak
F du Plessis,HV Patel,13,16,1,81.25,6.25,Right-hand,Right-arm offbreak
F du Plessis,Harpreet Brar,66,38,1,173.68,2.63,Right-hand,Left-arm orthodox
F du Plessis,Harshit Rana,28,15,1,186.67,6.67,Right-hand,Right-arm fast-medium
F du Plessis,I Sharma,2,2,0,100.0,0.0,Right-hand,Right-arm fast
F du Plessis,J Little,34,11,1,309.09,9.09,Right-hand,Left-arm fast-medium
F du Plessis,J Suchith,19,15,0,126.67,0.0,Right-hand,Left-arm orthodox
F du Plessis,JA Richardson,19,14,0,135.71,0.0,Right-hand,Right-arm fast
