batsman,bowler,total_runs,total_balls,dismissals,strike_rate,dismissal_rate,batting_hand,bowling_style,venue
B Sai Sudharsan,M Jansen,30,27,1,111.11,3.7,Left-hand,Left-arm fast-medium,"Dr DY Patil Sports Academy, Mumbai"
B Sai Sudharsan,M Jansen,30,27,1,111.11,3.7,Left-hand,Left-arm fast-medium,"Narendra Modi Stadium, Ahmedabad"
B Sai Sudharsan,M Pathirana,38,23,2,165.22,8.7,Left-hand,Right-arm fast,"MA Chidambaram Stadium, Chepauk, Chennai"
B Sai Sudharsan,M Pathirana,38,23,2,165.22,8.7,Left-hand,Right-arm fast,"Narendra Modi Stadium, Ahmedabad"
B Sai Sudharsan,M Theekshana,43,31,1,138.71,3.23,Left-hand,Right-arm offbreak,"Narendra Modi Stadium, Ahmedabad"
B Sai Sudharsan,M Theekshana,43,31,1,138.71,3.23,Left-hand,Right-arm offbreak,"Sawai Mansingh Stadium, Jaipur"
B Sai Sudharsan,MJ Santner,40,21,0,190.48,0.0,Left-hand,Left-arm orthodox,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh"
B Sai Sudharsan,MJ Santner,40,21,0,190.48,0.0,Left-hand,Left-arm orthodox,"Narendra Modi Stadium, Ahmedabad"
B Sai Sudharsan,Mukesh Kumar,32,22,0,145.45,0.0,Left-hand,Right-arm medium-fast,"Arun Jaitley Stadium, Delhi"
B Sai Sudharsan,Mukesh Kumar,32,22,0,145.45,0.0,Left-hand,Right-arm medium-fast,"Narendra Modi Stadium, Ahmedabad"
B Sai Sudharsan,RA Jadeja,65,38,1,171.05,2.63,Left-hand,Left-arm orthodox,"MA Chidambaram Stadium, Chepauk, Chennai"
B Sai Sudharsan,RA Jadeja,65,38,1,171.05,2.63,Left-hand,Left-arm orthodox,"Narendra Modi Stadium, Ahmedabad"
B Sai Sudharsan,SN Thakur,24,20,0,120.0,0.0,Left-hand,Right-arm medium-fast,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
B Sai Sudharsan,SN Thakur,24,20,0,120.0,0.0,Left-hand,Right-arm medium-fast,"Narendra Modi Stadium, Ahmedabad"
B Sai Sudharsan,SP Narine,26,21,1,123.81,4.76,Left-hand,Right-arm offbreak,"Eden Gardens, Kolkata"
B Sai Sudharsan,SP Narine,26,21,1,123.81,4.76,Left-hand,Right-arm offbreak,"Narendra Modi Stadium, Ahmedabad"
B Sai Sudharsan,Sandeep Sharma,31,33,0,93.94,0.0,Left-hand,Right-arm medium-fast,"Dr DY Patil Sports Academy, Mumbai"
B Sai Sudharsan,Sandeep Sharma,31,33,0,93.94,0.0,Left-hand,Right-arm medium-fast,"Narendra Modi Stadium, Ahmedabad"
B Sai Sudharsan,Sandeep Sharma,31,33,0,93.94,0.0,Left-hand,Right-arm medium-fast,"Sawai Mansingh Stadium, Jaipur"
B Sai Sudharsan,T Natarajan,47,20,1,235.0,5.0,Left-hand,Left-arm medium-fast,"Arun Jaitley Stadium, Delhi"
B Sai Sudharsan,T Natarajan,47,20,1,235.0,5.0,Left-hand,Left-arm medium-fast,"Dr DY Patil Sports Academy, Mumbai"
B Sai Sudharsan,T Natarajan,47,20,1,235.0,5.0,Left-hand,Left-arm medium-fast,"Narendra Modi Stadium, Ahmedabad"
B Sai Sudharsan,TA Boult,43,39,2,110.26,5.13,Left-hand,Left-arm fast-medium,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh"
B Sai Sudharsan,TA Boult,43,39,2,110.26,5.13,Left-hand,Left-arm fast-medium,"Narendra Modi Stadium, Ahmedabad"
B Sai Sudharsan,TA Boult,43,39,2,110.26,5.13,Left-hand,Left-arm fast-medium,"Sawai Mansingh Stadium, Jaipur"
B Sai Sudharsan,TA Boult,43,39,2,110.26,5.13,Left-hand,Left-arm fast-medium,"Wankhede Stadium, Mumbai"
B Sai Sudharsan,TU Deshpande,65,41,2,158.54,4.88,Left-hand,Right-arm medium-fast,"MA Chidambaram Stadium, Chepauk, Chennai"
B Sai Sudharsan,TU Deshpande,65,41,2,158.54,4.88,Left-hand,Right-arm medium-fast,"Narendra Modi Stadium, Ahmedabad"
B Sai Sudharsan,Yash Dayal,28,30,0,93.33,0.0,Left-hand,Left-arm fast-medium,"M Chinnaswamy Stadium, Bengaluru"
B Sai Sudharsan,Yash Dayal,28,30,0,93.33,0.0,Left-hand,Left-arm fast-medium,"Narendra Modi Stadium, Ahmedabad"
C Green,Noor Ahmad,38,22,1,172.73,4.55,Right-hand,Left-arm wrist-spin,"Narendra Modi Stadium, Ahmedabad"
C Green,R Ashwin,20,21,2,95.24,9.52,Right-hand,Right-arm offbreak,"Narendra Modi Stadium, Ahmedabad"
C Green,R Ashwin,20,21,2,95.24,9.52,Right-hand,Right-arm offbreak,"Wankhede Stadium, Mumbai"
D Padikkal,Arshdeep Singh,51,35,2,145.71,5.71,Left-hand,Left-arm medium-fast,"Barsapara Cricket Stadium, Guwahati"
D Padikkal,Arshdeep Singh,51,35,2,145.71,5.71,Left-hand,Left-arm medium-fast,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
D Padikkal,Arshdeep Singh,51,35,2,145.71,5.71,Left-hand,Left-arm medium-fast,"Himachal Pradesh Cricket Association Stadium, Dharamsala"
D Padikkal,Arshdeep Singh,51,35,2,145.71,5.71,Left-hand,Left-arm medium-fast,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur"
D Padikkal,Arshdeep Singh,51,35,2,145.71,5.71,Left-hand,Left-arm medium-fast,Sharjah Cricket Stadium
D Padikkal,Arshdeep Singh,51,35,2,145.71,5.71,Left-hand,Left-arm medium-fast,"Wankhede Stadium, Mumbai"
D Padikkal,C Sakariya,30,25,0,120.0,0.0,Left-hand,Left-arm medium-fast,"Dr DY Patil Sports Academy, Mumbai"
D Padikkal,C Sakariya,30,25,0,120.0,0.0,Left-hand,Left-arm medium-fast,Dubai International Cricket Stadium
D Padikkal,C Sakariya,30,25,0,120.0,0.0,Left-hand,Left-arm medium-fast,"Wankhede Stadium, Mumbai"
D Padikkal,DL Chahar,50,24,0,208.33,0.0,Left-hand,Right-arm medium,Sharjah Cricket Stadium
D Padikkal,DL Chahar,50,24,0,208.33,0.0,Left-hand,Right-arm medium,"Wankhede Stadium, Mumbai"
D Padikkal,HH Pandya,17,28,1,60.71,3.57,Left-hand,Right-arm medium-fast,"Eden Gardens, Kolkata"
D Padikkal,HH Pandya,17,28,1,60.71,3.57,Left-hand,Right-arm medium-fast,"Narendra Modi Stadium, Ahmedabad"
D Padikkal,HH Pandya,17,28,1,60.71,3.57,Left-hand,Right-arm medium-fast,"Wankhede Stadium, Mumbai"
D Padikkal,JO Holder,23,22,0,104.55,0.0,Left-hand,Right-arm fast-medium,"Brabourne Stadium, Mumbai"
D Padikkal,JO Holder,23,22,0,104.55,0.0,Left-hand,Right-arm fast-medium,"MA Chidambaram Stadium, Chepauk, Chennai"
D Padikkal,JO Holder,23,22,0,104.55,0.0,Left-hand,Right-arm fast-medium,"Wankhede Stadium, Mumbai"
D Padikkal,JO Holder,23,22,0,104.55,0.0,Left-hand,Right-arm fast-medium,"Zayed Cricket Stadium, Abu Dhabi"
D Padikkal,K Rabada,48,26,0,184.62,0.0,Left-hand,Right-arm fast,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
D Padikkal,K Rabada,48,26,0,184.62,0.0,Left-hand,Right-arm fast,"Himachal Pradesh Cricket Association Stadium, Dharamsala"
D Padikkal,K Rabada,48,26,0,184.62,0.0,Left-hand,Right-arm fast,"Narendra Modi Stadium, Ahmedabad"
D Padikkal,K Rabada,48,26,0,184.62,0.0,Left-hand,Right-arm fast,"Wankhede Stadium, Mumbai"
D Padikkal,Mustafizur Rahman,48,32,1,150.0,3.12,Left-hand,Left-arm fast-medium,Dubai International Cricket Stadium
D Padikkal,Mustafizur Rahman,48,32,1,150.0,3.12,Left-hand,Left-arm fast-medium,"MA Chidambaram Stadium, Chepauk, Chennai"
D Padikkal,Mustafizur Rahman,48,32,1,150.0,3.12,Left-hand,Left-arm fast-medium,"Wankhede Stadium, Mumbai"
D Padikkal,PVD Chameera,25,22,0,113.64,0.0,Left-hand,Right-arm fast,"Brabourne Stadium, Mumbai"
D Padikkal,PVD Chameera,25,22,0,113.64,0.0,Left-hand,Right-arm fast,"Wankhede Stadium, Mumbai"
D Padikkal,PWH de Silva,41,28,0,146.43,0.0,Left-hand,Right-arm offbreak,"M Chinnaswamy Stadium, Bengaluru"
D Padikkal,PWH de Silva,41,28,0,146.43,0.0,Left-hand,Right-arm offbreak,"Narendra Modi Stadium, Ahmedabad"
D Padikkal,PWH de Silva,41,28,0,146.43,0.0,Left-hand,Right-arm offbreak,"Sawai Mansingh Stadium, Jaipur"
D Padikkal,PWH de Silva,41,28,0,146.43,0.0,Left-hand,Right-arm offbreak,"Wankhede Stadium, Mumbai"
D Padikkal,RA Jadeja,44,35,1,125.71,2.86,Left-hand,Left-arm orthodox,"M Chinnaswamy Stadium, Bengaluru"
D Padikkal,RA Jadeja,44,35,1,125.71,2.86,Left-hand,Left-arm orthodox,"MA Chidambaram Stadium, Chepauk, Chennai"
D Padikkal,RA Jadeja,44,35,1,125.71,2.86,Left-hand,Left-arm orthodox,Sharjah Cricket Stadium
D Padikkal,RD Chahar,21,22,0,95.45,0.0,Left-hand,Right-arm legbreak,"Barsapara Cricket Stadium, Guwahati"
D Padikkal,RD Chahar,21,22,0,95.45,0.0,Left-hand,Right-arm legbreak,"Himachal Pradesh Cricket Association Stadium, Dharamsala"
D Padikkal,RD Chahar,21,22,0,95.45,0.0,Left-hand,Right-arm legbreak,"Wankhede Stadium, Mumbai"
D Padikkal,Rashid Khan,18,26,3,69.23,11.54,Left-hand,Right-arm legbreak,"Eden Gardens, Kolkata"
D Padikkal,Rashid Khan,18,26,3,69.23,11.54,Left-hand,Right-arm legbreak,"Narendra Modi Stadium, Ahmedabad"
D Padikkal,Rashid Khan,18,26,3,69.23,11.54,Left-hand,Right-arm legbreak,"Sawai Mansingh Stadium, Jaipur"
D Padikkal,Rashid Khan,18,26,3,69.23,11.54,Left-hand,Right-arm legbreak,"Zayed Cricket Stadium, Abu Dhabi"
D Padikkal,Ravi Bishnoi,34,27,1,125.93,3.7,Left-hand,Right-arm legbreak,"Brabourne Stadium, Mumbai"
D Padikkal,Ravi Bishnoi,34,27,1,125.93,3.7,Left-hand,Right-arm legbreak,"Sawai Mansingh Stadium, Jaipur"
D Padikkal,Ravi Bishnoi,34,27,1,125.93,3.7,Left-hand,Right-arm legbreak,Sharjah Cricket Stadium
D Padikkal,Ravi Bishnoi,34,27,1,125.93,3.7,Left-hand,Right-arm legbreak,"Wankhede Stadium, Mumbai"
D Padikkal,SN Thakur,21,25,2,84.0,8.0,Left-hand,Right-arm medium-fast,"Dr DY Patil Sports Academy, Mumbai"
D Padikkal,SN Thakur,21,25,2,84.0,8.0,Left-hand,Right-arm medium-fast,"MA Chidambaram Stadium, Chepauk, Chennai"
D Padikkal,SN Thakur,21,25,2,84.0,8.0,Left-hand,Right-arm medium-fast,Sharjah Cricket Stadium
D Padikkal,SN Thakur,21,25,2,84.0,8.0,Left-hand,Right-arm medium-fast,"Wankhede Stadium, Mumbai"
D Padikkal,TU Deshpande,42,20,0,210.0,0.0,Left-hand,Right-arm medium-fast,"M Chinnaswamy Stadium, Bengaluru"
D Padikkal,TU Deshpande,42,20,0,210.0,0.0,Left-hand,Right-arm medium-fast,"MA Chidambaram Stadium, Chepauk, Chennai"
D Padikkal,TU Deshpande,42,20,0,210.0,0.0,Left-hand,Right-arm medium-fast,"Sawai Mansingh Stadium, Jaipur"
D Padikkal,Umran Malik,16,25,2,64.0,8.0,Left-hand,Right-arm fast,"Maharashtra Cricket Association Stadium, Pune"
D Padikkal,Umran Malik,16,25,2,64.0,8.0,Left-hand,Right-arm fast,"Rajiv Gandhi International Stadium, Uppal, Hyderabad"
D Padikkal,Umran Malik,16,25,2,64.0,8.0,Left-hand,Right-arm fast,"Zayed Cricket Stadium, Abu Dhabi"
DA Miller,Avesh Khan,54,32,2,168.75,6.25,Left-hand,Right-arm fast,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
DA Miller,Avesh Khan,54,32,2,168.75,6.25,Left-hand,Right-arm fast,"Maharashtra Cricket Association Stadium, Pune"
DA Miller,Avesh Khan,54,32,2,168.75,6.25,Left-hand,Right-arm fast,"Narendra Modi Stadium, Ahmedabad"
DA Miller,Avesh Khan,54,32,2,168.75,6.25,Left-hand,Right-arm fast,"Wankhede Stadium, Mumbai"
DA Miller,Avesh Khan,54,32,2,168.75,6.25,Left-hand,Right-arm fast,"Zayed Cricket Stadium, Abu Dhabi"
DA Miller,CJ Jordan,36,21,0,171.43,0.0,Left-hand,Right-arm fast-medium,"Maharashtra Cricket Association Stadium, Pune"
DA Miller,CJ Jordan,36,21,0,171.43,0.0,Left-hand,Right-arm fast-medium,"Wankhede Stadium, Mumbai"
DA Miller,Kuldeep Yadav,23,25,1,92.0,4.0,Left-hand,Left-arm chinaman,"Arun Jaitley Stadium, Delhi"
DA Miller,Kuldeep Yadav,23,25,1,92.0,4.0,Left-hand,Left-arm chinaman,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
DA Miller,Kuldeep Yadav,23,25,1,92.0,4.0,Left-hand,Left-arm chinaman,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
DA Miller,Kuldeep Yadav,23,25,1,92.0,4.0,Left-hand,Left-arm chinaman,"Maharashtra Cricket Association Stadium, Pune"
DA Miller,Kuldeep Yadav,23,25,1,92.0,4.0,Left-hand,Left-arm chinaman,"Narendra Modi Stadium, Ahmedabad"
DA Miller,M Prasidh Krishna,54,32,0,168.75,0.0,Left-hand,Right-arm fast,"Dr DY Patil Sports Academy, Mumbai"
DA Miller,M Prasidh Krishna,54,32,0,168.75,0.0,Left-hand,Right-arm fast,"Eden Gardens, Kolkata"
DA Miller,M Prasidh Krishna,54,32,0,168.75,0.0,Left-hand,Right-arm fast,"Narendra Modi Stadium, Ahmedabad"
DA Miller,M Prasidh Krishna,54,32,0,168.75,0.0,Left-hand,Right-arm fast,"Wankhede Stadium, Mumbai"
DA Miller,R Ashwin,37,36,1,102.78,2.78,Left-hand,Right-arm offbreak,"Dr DY Patil Sports Academy, Mumbai"
DA Miller,R Ashwin,37,36,1,102.78,2.78,Left-hand,Right-arm offbreak,"Eden Gardens, Kolkata"
DA Miller,R Ashwin,37,36,1,102.78,2.78,Left-hand,Right-arm offbreak,"Narendra Modi Stadium, Ahmedabad"
DA Miller,R Ashwin,37,36,1,102.78,2.78,Left-hand,Right-arm offbreak,"Wankhede Stadium, Mumbai"
DA Miller,R Ashwin,37,36,1,102.78,2.78,Left-hand,Right-arm offbreak,"Zayed Cricket Stadium, Abu Dhabi"
DA Miller,YS Chahal,60,32,0,187.5,0.0,Left-hand,Right-arm legbreak,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
DA Miller,YS Chahal,60,32,0,187.5,0.0,Left-hand,Right-arm legbreak,"Dr DY Patil Sports Academy, Mumbai"
DA Miller,YS Chahal,60,32,0,187.5,0.0,Left-hand,Right-arm legbreak,"Eden Gardens, Kolkata"
DA Miller,YS Chahal,60,32,0,187.5,0.0,Left-hand,Right-arm legbreak,"Himachal Pradesh Cricket Association Stadium, Dharamsala"
DA Miller,YS Chahal,60,32,0,187.5,0.0,Left-hand,Right-arm legbreak,"Narendra Modi Stadium, Ahmedabad"
DA Warner,Arshdeep Singh,39,29,0,134.48,0.0,Left-hand,Left-arm medium-fast,"Arun Jaitley Stadium, Delhi"
DA Warner,Arshdeep Singh,39,29,0,134.48,0.0,Left-hand,Left-arm medium-fast,"Brabourne Stadium, Mumbai"
DA Warner,Arshdeep Singh,39,29,0,134.48,0.0,Left-hand,Left-arm medium-fast,"Himachal Pradesh Cricket Association Stadium, Dharamsala"
DA Warner,Arshdeep Singh,39,29,0,134.48,0.0,Left-hand,Left-arm medium-fast,"MA Chidambaram Stadium, Chepauk, Chennai"
DA Warner,Arshdeep Singh,39,29,0,134.48,0.0,Left-hand,Left-arm medium-fast,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur"
DA Warner,B Kumar,17,30,2,56.67,6.67,Left-hand,Right-arm medium,"Arun Jaitley Stadium, Delhi"
DA Warner,B Kumar,17,30,2,56.67,6.67,Left-hand,Right-arm medium,"Brabourne Stadium, Mumbai"
DA Warner,B Kumar,17,30,2,56.67,6.67,Left-hand,Right-arm medium,"Rajiv Gandhi International Stadium, Uppal, Hyderabad"
DA Warner,DL Chahar,52,37,1,140.54,2.7,Left-hand,Right-arm medium,"Arun Jaitley Stadium, Delhi"
DA Warner,DL Chahar,52,37,1,140.54,2.7,Left-hand,Right-arm medium,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
DA Warner,DL Chahar,52,37,1,140.54,2.7,Left-hand,Right-arm medium,"MA Chidambaram Stadium, Chepauk, Chennai"
DA Warner,K Rabada,55,28,0,196.43,0.0,Left-hand,Right-arm fast,"Brabourne Stadium, Mumbai"
DA Warner,K Rabada,55,28,0,196.43,0.0,Left-hand,Right-arm fast,"Himachal Pradesh Cricket Association Stadium, Dharamsala"
DA Warner,K Rabada,55,28,0,196.43,0.0,Left-hand,Right-arm fast,"MA Chidambaram Stadium, Chepauk, Chennai"
DA Warner,K Rabada,55,28,0,196.43,0.0,Left-hand,Right-arm fast,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur"
DA Warner,Mohammed Shami,22,25,1,88.0,4.0,Left-hand,Right-arm fast,"Arun Jaitley Stadium, Delhi"
DA Warner,Mohammed Shami,22,25,1,88.0,4.0,Left-hand,Right-arm fast,"MA Chidambaram Stadium, Chepauk, Chennai"
DA Warner,Mohammed Shami,22,25,1,88.0,4.0,Left-hand,Right-arm fast,"Narendra Modi Stadium, Ahmedabad"
DA Warner,Mohammed Shami,22,25,1,88.0,4.0,Left-hand,Right-arm fast,Sharjah Cricket Stadium
DA Warner,Mohammed Siraj,39,22,0,177.27,0.0,Left-hand,Right-arm fast,"Arun Jaitley Stadium, Delhi"
DA Warner,Mohammed Siraj,39,22,0,177.27,0.0,Left-hand,Right-arm fast,"M Chinnaswamy Stadium, Bengaluru"
DA Warner,Mohammed Siraj,39,22,0,177.27,0.0,Left-hand,Right-arm fast,"MA Chidambaram Stadium, Chepauk, Chennai"
DA Warner,Mohammed Siraj,39,22,0,177.27,0.0,Left-hand,Right-arm fast,"Wankhede Stadium, Mumbai"
DA Warner,R Ashwin,28,31,0,90.32,0.0,Left-hand,Right-arm offbreak,"Barsapara Cricket Stadium, Guwahati"
DA Warner,R Ashwin,28,31,0,90.32,0.0,Left-hand,Right-arm offbreak,"Dr DY Patil Sports Academy, Mumbai"
DA Warner,R Ashwin,28,31,0,90.32,0.0,Left-hand,Right-arm offbreak,"MA Chidambaram Stadium, Chepauk, Chennai"
DA Warner,R Ashwin,28,31,0,90.32,0.0,Left-hand,Right-arm offbreak,"Sawai Mansingh Stadium, Jaipur"
DA Warner,RA Jadeja,58,31,0,187.1,0.0,Left-hand,Left-arm orthodox,"Arun Jaitley Stadium, Delhi"
DA Warner,RA Jadeja,58,31,0,187.1,0.0,Left-hand,Left-arm orthodox,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
DA Warner,RD Chahar,27,21,0,128.57,0.0,Left-hand,Right-arm legbreak,"Arun Jaitley Stadium, Delhi"
DA Warner,RD Chahar,27,21,0,128.57,0.0,Left-hand,Right-arm legbreak,"Brabourne Stadium, Mumbai"
DA Warner,RD Chahar,27,21,0,128.57,0.0,Left-hand,Right-arm legbreak,"Himachal Pradesh Cricket Association Stadium, Dharamsala"
DA Warner,RD Chahar,27,21,0,128.57,0.0,Left-hand,Right-arm legbreak,"MA Chidambaram Stadium, Chepauk, Chennai"
DA Warner,RD Chahar,27,21,0,128.57,0.0,Left-hand,Right-arm legbreak,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur"
DA Warner,SM Curran,37,28,1,132.14,3.57,Left-hand,Left-arm medium-fast,"Arun Jaitley Stadium, Delhi"
DA Warner,SM Curran,37,28,1,132.14,3.57,Left-hand,Left-arm medium-fast,"Himachal Pradesh Cricket Association Stadium, Dharamsala"
DA Warner,SM Curran,37,28,1,132.14,3.57,Left-hand,Left-arm medium-fast,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur"
DA Warner,SP Narine,37,29,0,127.59,0.0,Left-hand,Right-arm offbreak,"Arun Jaitley Stadium, Delhi"
DA Warner,SP Narine,37,29,0,127.59,0.0,Left-hand,Right-arm offbreak,"Brabourne Stadium, Mumbai"
DA Warner,SP Narine,37,29,0,127.59,0.0,Left-hand,Right-arm offbreak,"Wankhede Stadium, Mumbai"
DA Warner,TA Boult,54,45,0,120.0,0.0,Left-hand,Left-arm fast-medium,"Barsapara Cricket Stadium, Guwahati"
DA Warner,TA Boult,54,45,0,120.0,0.0,Left-hand,Left-arm fast-medium,"Dr DY Patil Sports Academy, Mumbai"
DA Warner,TA Boult,54,45,0,120.0,0.0,Left-hand,Left-arm fast-medium,"MA Chidambaram Stadium, Chepauk, Chennai"
DA Warner,TA Boult,54,45,0,120.0,0.0,Left-hand,Left-arm fast-medium,"Sawai Mansingh Stadium, Jaipur"
DA Warner,TA Boult,54,45,0,120.0,0.0,Left-hand,Left-arm fast-medium,"Wankhede Stadium, Mumbai"
DA Warner,TU Deshpande,17,20,0,85.0,0.0,Left-hand,Right-arm medium-fast,"Arun Jaitley Stadium, Delhi"
DA Warner,TU Deshpande,17,20,0,85.0,0.0,Left-hand,Right-arm medium-fast,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
DA Warner,YS Chahal,40,32,1,125.0,3.12,Left-hand,Right-arm legbreak,"Barsapara Cricket Stadium, Guwahati"
DA Warner,YS Chahal,40,32,1,125.0,3.12,Left-hand,Right-arm legbreak,"Dr DY Patil Sports Academy, Mumbai"
DA Warner,YS Chahal,40,32,1,125.0,3.12,Left-hand,Right-arm legbreak,"MA Chidambaram Stadium, Chepauk, Chennai"
DA Warner,YS Chahal,40,32,1,125.0,3.12,Left-hand,Right-arm legbreak,"Sawai Mansingh Stadium, Jaipur"
DJ Hooda,AR Patel,27,21,0,128.57,0.0,Right-hand,Left-arm orthodox,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
DJ Hooda,AR Patel,27,21,0,128.57,0.0,Right-hand,Left-arm orthodox,"Narendra Modi Stadium, Ahmedabad"
DJ Hooda,AR Patel,27,21,0,128.57,0.0,Right-hand,Left-arm orthodox,"Wankhede Stadium, Mumbai"
DJ Hooda,HH Pandya,29,24,1,120.83,4.17,Right-hand,Right-arm medium-fast,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
DJ Hooda,HH Pandya,29,24,1,120.83,4.17,Right-hand,Right-arm medium-fast,"Narendra Modi Stadium, Ahmedabad"
DJ Hooda,HH Pandya,29,24,1,120.83,4.17,Right-hand,Right-arm medium-fast,"Wankhede Stadium, Mumbai"
DJ Hooda,R Ashwin,31,30,2,103.33,6.67,Right-hand,Right-arm offbreak,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
DJ Hooda,R Ashwin,31,30,2,103.33,6.67,Right-hand,Right-arm offbreak,"Brabourne Stadium, Mumbai"
DJ Hooda,R Ashwin,31,30,2,103.33,6.67,Right-hand,Right-arm offbreak,"Sawai Mansingh Stadium, Jaipur"
DJ Hooda,R Ashwin,31,30,2,103.33,6.67,Right-hand,Right-arm offbreak,"Wankhede Stadium, Mumbai"
DJ Hooda,Rashid Khan,32,32,2,100.0,6.25,Right-hand,Right-arm legbreak,"MA Chidambaram Stadium, Chepauk, Chennai"
DJ Hooda,Rashid Khan,32,32,2,100.0,6.25,Right-hand,Right-arm legbreak,"Maharashtra Cricket Association Stadium, Pune"
DJ Hooda,Rashid Khan,32,32,2,100.0,6.25,Right-hand,Right-arm legbreak,"Narendra Modi Stadium, Ahmedabad"
DJ Hooda,Rashid Khan,32,32,2,100.0,6.25,Right-hand,Right-arm legbreak,Sharjah Cricket Stadium
DJ Hooda,Rashid Khan,32,32,2,100.0,6.25,Right-hand,Right-arm legbreak,"Wankhede Stadium, Mumbai"
DJ Hooda,Shahbaz Ahmed,22,21,1,104.76,4.76,Right-hand,Left-arm orthodox,"Dr DY Patil Sports Academy, Mumbai"
DJ Hooda,Shahbaz Ahmed,22,21,1,104.76,4.76,Right-hand,Left-arm orthodox,"Eden Gardens, Kolkata"
DJ Hooda,Shahbaz Ahmed,22,21,1,104.76,4.76,Right-hand,Left-arm orthodox,"Narendra Modi Stadium, Ahmedabad"
DJ Hooda,TA Boult,55,36,0,152.78,0.0,Right-hand,Left-arm fast-medium,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
DJ Hooda,TA Boult,55,36,0,152.78,0.0,Right-hand,Left-arm fast-medium,"Brabourne Stadium, Mumbai"
DJ Hooda,TA Boult,55,36,0,152.78,0.0,Right-hand,Left-arm fast-medium,"Sawai Mansingh Stadium, Jaipur"
DJ Hooda,TA Boult,55,36,0,152.78,0.0,Right-hand,Left-arm fast-medium,"Wankhede Stadium, Mumbai"
DJ Hooda,TA Boult,55,36,0,152.78,0.0,Right-hand,Left-arm fast-medium,"Zayed Cricket Stadium, Abu Dhabi"
DJ Hooda,YS Chahal,49,34,3,144.12,8.82,Right-hand,Right-arm legbreak,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
DJ Hooda,YS Chahal,49,34,3,144.12,8.82,Right-hand,Right-arm legbreak,"Brabourne Stadium, Mumbai"
DJ Hooda,YS Chahal,49,34,3,144.12,8.82,Right-hand,Right-arm legbreak,"MA Chidambaram Stadium, Chepauk, Chennai"
DJ Hooda,YS Chahal,49,34,3,144.12,8.82,Right-hand,Right-arm legbreak,"Narendra Modi Stadium, Ahmedabad"
DJ Hooda,YS Chahal,49,34,3,144.12,8.82,Right-hand,Right-arm legbreak,"Sawai Mansingh Stadium, Jaipur"
DJ Hooda,YS Chahal,49,34,3,144.12,8.82,Right-hand,Right-arm legbreak,"Wankhede Stadium, Mumbai"
DP Conway,A Nortje,30,21,1,142.86,4.76,Left-hand,Right-arm fast,"Arun Jaitley Stadium, Delhi"
DP Conway,A Nortje,30,21,1,142.86,4.76,Left-hand,Right-arm fast,"Dr DY Patil Sports Academy, Mumbai"
DP Conway,B Kumar,17,21,0,80.95,0.0,Left-hand,Right-arm medium,"MA Chidambaram Stadium, Chepauk, Chennai"
DP Conway,B Kumar,17,21,0,80.95,0.0,Left-hand,Right-arm medium,"Maharashtra Cricket Association Stadium, Pune"
DP Conway,GJ Maxwell,28,24,0,116.67,0.0,Left-hand,Right-arm offbreak,"M Chinnaswamy Stadium, Bengaluru"
DP Conway,GJ Maxwell,28,24,0,116.67,0.0,Left-hand,Right-arm offbreak,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur"
DP Conway,GJ Maxwell,28,24,0,116.67,0.0,Left-hand,Right-arm offbreak,"Maharashtra Cricket Association Stadium, Pune"
DP Conway,KK Ahmed,32,26,1,123.08,3.85,Left-hand,Left-arm fast-medium,"Arun Jaitley Stadium, Delhi"
DP Conway,KK Ahmed,32,26,1,123.08,3.85,Left-hand,Left-arm fast-medium,"Dr DY Patil Sports Academy, Mumbai"
